file,paper_id,preceding,target,trailing,url,Label,location,split
d5bcb5d8c2edd7162e5f0fe6c189662b39eebfbe.json,PMC6763731,"Microarray data was deposited previously in the gene expression omnibus (GEO) under the following accession numbers: GSE33263: Influenza A/VN/1203/04 infection in mice with three viral doses at 1, 2, 4, and 7 days (IM001); GSE37572: HA avirulent mutation in A/Vietnam/1203/2004(H5N1) infection in mice at 104 PFU at 1, 2, 4, and 7 days (IM004); GSE43301: Influenza A/VN/1203/04 PB2-627E mutant infection in mice with 104 PFU at 1, 2, 4, and 7 days (IM005); GSE43302: Influenza A/VN/1203/04 PB2-627E mutant infection in mice with 103 PFU at 1, 2, 4, and 7 days (IM005); GSE44441: Influenza A/VN/1203/04 PB1-F2 mutant infection in mice with 104 PFU at 1, 2, 4, and 7 days (IM006); GSE44445: Influenza A/VN/1203/04 NS1trunc124 mutant infection in mice with two doses at 1, 2, 4, and 7 days (IM007); GSE37569: Influenza A/CA04/2009 infection in mice with four doses at 1, 2, 4, and 7 days (CA04M001); GSE33266: SARS-CoV MA15 infection in mice with four viral doses at 1, 2, 4, and 7 days (SM001); GSE50000: SARS-CoV MA15, icSARS-CoV, or SARS BatSRBD infection in mice with two viral doses at 1, 2, 4, and 7 days (SM003); GSE49262: SARSCoV MA15 or SARS deltaORF6 infection in mice with 1O5 PFU at 1, 2, 4, and 7 days (SM012); GSE49263: SARS-CoV MA15 or SARS nsp16 infection in mice with 105 PFU at 1, 2, 4, and 7 days (SM014).","Proteomics data for IM001, IM004, IM005, IM006, and IM007 (described above) can be found at https://omics.pnl.gov/project-data/systems-virology-contract-data.",,https://omics.pnl.gov/project-data/systems-virology-contract-data,2,body,test
d5bcb5d8c2edd7162e5f0fe6c189662b39eebfbe.json,PMC6763731,,The Supplementary Material for this article can be found online at: https://www.frontiersin.org/articles/10.3389/fcell.2019.00200/full#supplementary-material,,https://www.frontiersin.org/articles/10.3389/fcell.2019.00200/full#supplementary-material,0,body,test
ae423f7ae98fa3e8a1249bd193df1c09bdeedf7c.json,PMC5506503,A. E protein sequence alignment of related coronavirus.,"The sequences of SARS CoV (NP_828854), HKU24 (NC026011), MERS CoV (NC_019843), and ORF5-E of variant 1 B. ORF5 protein transmembrane domain predicted with TMHMM at http://www.cbs.dtu.dk/services/TMHMM/.",C. RNA secondary structure prediction of the deletion region.,http://www.cbs.dtu.dk/services/TMHMM/,3,body,test
ae423f7ae98fa3e8a1249bd193df1c09bdeedf7c.json,PMC5506503,C. RNA secondary structure prediction of the deletion region.,RNA secondary structure was predicted using RNAfold software (http://rna.tbi.univie.ac.at/cgi-bin/RNAfold.cgi).,,http://rna.tbi.univie.ac.at/cgi-bin/RNAfold.cgi,3,body,test
4f0e7fc5e32e927fd76e1f5c156cb9caee8eda2a.json,PMC4301196,"First, the increasing importance of studies on PTM of proteins and, second, the need to create specialized spectral libraries that would be the key to designing sensitive MSbased assays.",The success of the Skyline software (https://skyline.gs.washington.edu/labkey/project/home/begin.view) in proteomics emphasizes this trend and can be used for animal proteomics analysis.,,https://skyline.gs.washington.edu/labkey/project/home/begin.view,3,body,test
ddf124684188ac29dba3b174f327bd0fd62155bd.json,PMC4562665,Each sample was sequenced three times.,Searches for nucleotide similarities were conducted using the BLAST algorithm at the National Center for Biotechnology Information (NCBI) (http://www.ncbi.nlm.nih.gov/blast).,"Sequence analysis was performed using the EditSeq program in the Lasergene DNASTAR version 5.06 software (DNASTAR Inc., Madison, WI, USA).",http://www.ncbi.nlm.nih.gov/blast,3,body,test
ddf124684188ac29dba3b174f327bd0fd62155bd.json,PMC4562665,"Multiple sequence alignments were performed using the Multiple Sequence Alignment program of the DNAMAN version 6.0 software (Lynnon BioSoft, Point-Claire, Quebec, Canada).",A total of 95 sequences (507 bp in length) were submitted to the NCBI Genbank (http://www.ncbi.nlm.nih.gov) under the accession numbers KT 074258–KT074352.,,http://www.ncbi.nlm.nih.gov,2,body,test
f01ad3545245b4f884b48aa2b69c9deb942c3e77.json,PMC6112080,NS5A and NS5B Sequencing. The purified product was then sequenced using the same sets of primers used for PCR amplification.,Bidirectional Sanger sequencing was performed by Macrogen Korea (http://www.macrogen.com).,,http://www.macrogen.com,0,body,train
f01ad3545245b4f884b48aa2b69c9deb942c3e77.json,PMC6112080,,"Daclatasvir (DCV), ledipasvir (LDV), elbasvir (EBV). ∗Harvoni prescription, https://www.gilead.com/~/media/Files/pdfs/medicines/liver-disease/harvoni/harvoni_pi.pdf.",,https://www.gilead.com/~/media/Files/pdfs/medicines/liver-disease/harvoni/harvoni_pi.pdf,0,body,test
f01ad3545245b4f884b48aa2b69c9deb942c3e77.json,PMC6112080,,"Beclabuvir (BCV), dasabuvir (DSV). ∗Trial Coral I - cohort 2 http://www.hcv-trials.com/showStudy.asp?Study=86 (Mantry PS. AASLD, 2015, Abs. 1084).",,http://www.hcv-trials.com/showStudy.asp?Study=86,0,body,test
f01ad3545245b4f884b48aa2b69c9deb942c3e77.json,PMC6112080,"Substitution C451R, observed in two Uruguayan patients, was reported previously in patients who failed to clear the infection after treatment with OBV/PTV/r + DSV± RBV.","In these cases, it appeared in combination with G558R (Trial Coral I-Cohort 2: http://www.hcv-trials.com/showStudy.asp?Study=86).",,http://www.hcv-trials.com/showStudy.asp?Study=86,0,body,test
c6b7bfae68c5c25203f76616c028668feea39e8e.json,PMC6586822,"Allele frequency distribution and linkage disequilibrium (LD) analysis. LD was assessed using data from 1000 Genomes Project Phase 3, genotyping data retrieved from published studies23,51,57,72) and in-house genotyped.","R2 and D’ were measured using LDlink web tool (http://analysistools.nci.nih.gov/LDlink/)73, Ensembl database (http://www.ensembl.org/index.html) for biallelic SNPs74 and CubeX (http://www.oege.org/software/ cubex/)75 for genotype data. R2 and D’ values ≥0.8 were considered indicative of significant correlation and LD between both SNPs.",R2 and D’ values ≥0.8 were considered indicative of signifcant correlation and LD between both SNPs.,http://analysistools.nci.nih.gov/LDlink/,1,body,train
395fef2b73d1c568f900de94f5f6d908bc305f24.json,PMC4404003,Sequences from the 440 bp or 1086 bp fragments of the RdRp gene were cleaned and aligned with reference sequences collected from a literature search.,"Alignment was performed using the translation alignment tool in Geneious pro™ v.6.3.2, created by Biomatters (available from http://www.geneious.com/), and the default ClustalW cost matrix.","The final alignment was respectively 329 bp and 993 bp in length for fragments 440 bp and 1086 bp, and contained no free-end or internal gaps. From these alignments, the appropriate substitution model was identified in jModeltest v.2.1.2 [29,49].",http://www.geneious.com/,3,body,test
abb624287a5b93c29ec470b38dd4d03b21c8fc34.json,PMC3502403,"Retrospective mapping of the sequences revealed that 1.9×105 unique sequences (6% of sequences) derived from the astrovirus, corresponding to >1000x average coverage of its genome (Figure 2).","The PRICE de novo targeted assembly software (Graham Ruby, http://derisilab.ucsf.edu/software/price/) was used to assemble the entire viral genome, the sequence of which was validated by RT-PCR and Sanger sequencing (Figure 2).",50 RACE was used to confirm that the Ion Torrent-based assembly extended to the 50 terminus of the genome (Figure 2).,http://derisilab.ucsf.edu/software/price/,3,body,test
3f06c41154ff140670ba10f54eeaf640c39f29b9.json,PMC3127811,"To validate whether the proteins identified from cICAT were associated with mitochondria, we examined the GO cellular component annotation of the proteins identified from proteomics.","Then, we performed a systematic data-integrative analysis to examine whether proteins identified from proteomics were matched with 13 reference mt protein datasets representing complementary independent studies of mt proteome, which include seven mt protein databases (HMPDb (http://bioinfo.nist.gov/hmpd/index.html), Maestro [52], MitoProteome [53], MitoRes [54], Locate [55], MitoP2, and SVM-trained MitoP2 [56]) and six mt proteomics datasets (two MitoCarta datasets [57], and four mtDNA depleted mitochondria proteomics datasets [33,58,59,60]).","Some of the proteins from the database might contain mitochondrial proteins from other species, thus we only selected human mt proteins from these datasets to construct a reliable mt protein list.",http://bioinfo.nist.gov/hmpd/index.html,1,body,test
63cfe8fa64e33300471ac1e2a5b87cb52be553d9.json,PMC4878077,,"After quality check for clean reads and filtration [18], 20,115 unigenes from the TO-VS-IFN/SAV3 and TOSV-SAV3 groups assigned to the KEGG orthologues (KO) were identified using the KEGG database (http://www.genome.ad.jp/kegg/), which has been widely used to generate pathway networks for model organisms such as the Zebra fish (Danio rerio) [22, 23] and mouse (Mus musculus) [24] as well as several non-model organisms [25, 26].",The profile of genes identified using KO-based on the RPKM method in which only genes with an FDR < 0.001 and an absolute value log2ratio > 1 were considered differentially expressed showed that the TO-VSIFN/SAV3 had 1629 DEGs whose KOs were mapped to 237 pathways of which 49 DEGs belonged the Jak/stat pathway (Table 3).,http://www.genome.ad.jp/kegg/,1,body,train
63cfe8fa64e33300471ac1e2a5b87cb52be553d9.json,PMC4878077,Khatri et al. [33] shown that pathway software development has progress through three different generations in the last decade.,"The first generation of pathway analytical softwares comprise of the over-representation analysis (ORA) softwares that include GenMAPP (http://www.genmapp.org), GOstat (http://gostat.wehi.edu.au) and GOToolBox (http://genome.crg.es/GOToolBox/).","These software establish pathway analysis by putting together over expressed genes that show significant changes in expression based on gene level statistic [34, 35].",http://genome.crg.es/GOToolBox/,3,body,test
63cfe8fa64e33300471ac1e2a5b87cb52be553d9.json,PMC4878077,"These software establish pathway analysis by putting together over expressed genes that show significant changes in expression based on gene level statistic [34, 35].",The second generation of softwares consist of functional class scoring (FCS) approaches such as the Gene Set Enrichment Analysis (GSEA) software (http://www.broadinstitute.org/gsea/) and GeneTrail (http://genetrail.bioinf.uni-sb.de) that compute both the statistical significance of individual genes that form a pathway (gene level statistic) and the statistical significance of the entire pathway (pathway level statistic) [36–38].,,http://genetrail.bioinf.uni-sb.de,3,body,train
